,senior_citizen,tenure,internet_service_type_id,contract_type_id,payment_type_id,monthly_charges,total_charges,male,partner_Yes,dependents_Yes,phone_service_Yes,multiple_lines_Yes,online_security_Yes,online_backup_Yes,device_protection_Yes,tech_support_Yes,streaming_tv_Yes,streaming_movies_Yes,paperless_billing_Yes,churn
293,0,28,2,2,3,90.1,2598.95,0,1,1,1,0,0,0,0,0,1,1,1,1
294,0,3,2,1,2,90.7,237.65,1,0,0,1,0,0,0,0,0,1,1,0,0
295,0,47,2,1,1,100.5,4707.1,0,1,0,1,1,0,0,1,0,1,1,1,0
296,0,67,1,3,2,85.25,5714.2,0,0,0,1,1,1,0,1,1,1,1,1,0
297,1,18,2,1,1,74.7,1294.6,0,0,0,1,0,0,1,0,0,0,0,1,0
298,0,62,1,3,4,60.15,3753.2,1,1,0,1,0,0,1,1,1,0,0,1,0
299,0,41,1,2,1,80.55,3263.9,0,0,0,1,1,0,1,1,0,1,1,1,0
300,0,44,1,1,2,50.15,2139.1,0,0,0,1,1,0,0,0,0,0,0,1,0
301,0,53,2,2,4,94.45,5042.75,0,0,0,1,0,0,1,1,1,0,1,1,0
302,0,48,3,3,2,20.05,1036.0,1,1,0,1,0,0,0,0,0,0,0,1,0
303,1,54,2,2,3,115.6,6431.05,0,1,0,1,1,1,1,1,1,1,1,1,0
304,0,48,1,1,3,45.3,2145.0,0,1,0,0,0,1,0,1,0,0,1,1,1
305,0,24,2,1,3,99.65,2404.85,1,0,0,1,1,0,1,0,0,1,1,1,0
306,0,33,2,3,3,80.6,2651.1,1,0,0,1,0,0,1,0,1,0,0,0,0
307,0,66,1,3,1,85.25,5538.35,1,1,0,1,1,1,1,0,1,1,1,0,0
308,0,3,2,1,1,69.55,200.2,0,1,1,1,0,0,0,0,0,0,0,1,0
309,0,13,1,3,2,35.4,450.4,0,0,0,0,0,0,0,1,1,0,0,0,0
310,0,63,1,3,4,83.5,5435.0,1,1,1,1,1,1,1,1,0,1,1,0,0
311,0,23,2,1,1,83.8,1900.25,0,1,1,1,0,0,1,1,1,0,0,0,1
312,0,52,3,3,4,25.6,1334.5,1,0,1,1,1,0,0,0,0,0,0,0,0
313,0,3,3,1,4,20.75,67.1,1,0,0,1,0,0,0,0,0,0,0,1,0
314,0,10,1,1,3,56.75,503.25,1,0,0,1,0,0,0,0,0,0,1,1,0
315,0,72,3,3,3,20.1,1460.85,0,1,1,1,0,0,0,0,0,0,0,0,0
316,0,29,2,1,4,98.8,2807.1,1,0,0,1,0,0,0,1,1,1,1,1,0
317,1,62,2,2,1,104.85,6312.9,0,1,0,1,1,1,0,1,0,1,1,1,0
318,0,41,1,2,1,73.0,3001.2,1,1,0,1,1,0,0,1,0,1,1,1,1
319,0,43,2,1,1,77.85,3365.85,1,0,0,1,1,0,1,0,0,0,0,1,1
320,0,26,2,3,1,105.45,2715.3,0,0,1,1,0,0,1,1,1,1,1,1,0
321,0,19,2,1,1,96.8,1743.05,0,1,0,1,0,0,0,1,0,1,1,1,0
322,0,72,3,3,4,24.25,1784.5,0,1,1,1,1,0,0,0,0,0,0,0,0
323,1,45,2,2,3,102.15,4735.35,0,0,0,1,1,0,0,1,0,1,1,1,0
324,0,32,1,2,3,64.85,2010.95,1,0,0,1,0,0,0,0,0,1,1,1,0
325,0,41,3,1,3,25.25,996.45,1,0,0,1,1,0,0,0,0,0,0,1,0
326,0,65,3,3,4,24.75,1715.1,1,1,1,1,1,0,0,0,0,0,0,0,0
327,0,55,2,1,1,96.75,5238.9,1,1,0,1,1,1,1,0,0,1,0,1,1
328,0,11,3,3,2,19.65,225.75,1,1,1,1,0,0,0,0,0,0,0,0,0
329,0,49,1,3,3,74.45,3721.9,0,0,0,1,0,0,0,1,1,1,1,1,0
330,0,61,2,1,3,99.4,5943.65,1,1,0,1,1,1,0,1,1,1,0,0,0
331,0,25,3,1,2,19.15,477.6,1,1,1,1,0,0,0,0,0,0,0,1,0
332,0,1,2,1,1,69.5,69.5,0,0,0,1,0,0,0,0,0,0,0,1,1
333,0,23,1,2,1,49.45,1119.35,0,0,1,1,0,0,0,0,1,0,0,1,0
334,0,21,2,1,1,73.7,1558.7,1,0,0,1,1,0,0,0,0,0,0,1,0
335,0,1,2,1,1,79.7,79.7,0,0,0,1,0,0,0,0,0,0,1,1,1
336,1,5,2,1,3,79.9,343.95,1,1,0,1,1,0,0,1,0,0,0,1,1
337,0,24,1,2,3,74.4,1712.9,1,1,0,1,0,1,0,0,1,1,1,0,0
338,1,27,2,1,4,88.3,2467.75,0,0,0,1,1,0,0,1,0,0,1,0,1
339,0,70,3,3,3,19.8,1397.65,0,1,0,1,0,0,0,0,0,0,0,0,0
340,1,5,2,1,4,75.55,349.65,0,0,0,1,0,0,0,1,0,0,0,1,1
341,0,46,3,3,2,20.2,917.45,1,1,1,1,0,0,0,0,0,0,0,1,0
342,0,2,2,1,1,71.65,135.75,0,1,1,1,0,0,0,0,0,0,0,1,0
343,0,57,3,3,3,20.1,1087.7,0,1,1,1,0,0,0,0,0,0,0,1,0
344,0,1,2,1,2,71.1,71.1,0,0,0,1,0,0,0,0,0,0,0,0,1
345,1,60,2,2,4,100.5,6029.0,0,1,0,1,1,0,0,1,0,1,1,1,0
346,0,37,1,3,4,62.8,2278.75,1,1,1,1,1,1,0,1,1,0,0,1,0
347,0,1,2,1,2,70.45,70.45,1,0,1,1,0,0,0,0,0,0,0,1,1
348,0,28,2,2,3,100.35,2799.0,1,1,1,1,0,0,1,1,0,1,1,0,0
349,1,24,3,1,2,20.3,459.95,0,0,0,1,0,0,0,0,0,0,0,1,0
350,0,62,2,2,1,92.05,5755.8,0,0,0,1,1,1,1,1,0,0,0,1,0
351,0,18,3,2,3,20.15,390.85,0,0,1,1,0,0,0,0,0,0,0,0,1
352,0,5,1,1,1,54.2,308.25,0,0,0,1,0,1,0,0,1,0,0,0,1
353,0,20,3,1,2,20.35,442.6,0,1,1,1,0,0,0,0,0,0,0,0,0
354,0,1,2,1,2,70.75,70.75,0,0,0,1,0,0,0,0,0,0,0,0,1
355,0,35,2,2,3,102.35,3626.1,1,0,0,1,0,0,1,1,0,1,1,1,1
356,1,52,1,1,1,50.5,2566.3,0,0,0,0,0,0,1,1,1,1,0,1,0
357,0,30,2,1,1,85.0,2624.25,0,1,0,1,1,0,0,0,0,0,1,1,1
358,0,72,1,3,3,42.1,2962.0,1,1,0,0,0,1,1,1,0,0,0,0,0
359,1,15,2,1,1,75.65,1146.65,1,0,0,1,1,0,0,0,0,0,0,0,1
360,0,70,2,3,1,114.6,7882.5,1,0,1,1,1,1,1,1,1,1,1,1,0
361,0,66,1,3,3,65.7,4378.9,1,0,1,1,1,1,1,0,1,0,0,0,0
362,1,55,2,1,1,74.0,4052.4,1,1,0,1,1,0,0,0,0,0,0,1,0
363,1,55,2,1,1,85.45,4874.7,0,1,0,1,1,0,1,1,0,0,0,1,1
364,1,57,1,2,4,71.1,4140.1,1,1,0,1,1,0,1,1,0,1,0,1,0
365,0,72,2,3,1,109.55,8165.1,0,1,0,1,1,1,1,1,0,1,1,1,0
366,0,28,3,1,2,20.5,563.05,0,1,0,1,0,0,0,0,0,0,0,0,0
367,0,54,1,3,3,74.55,4191.45,1,1,0,1,0,1,1,0,0,1,1,1,0
368,1,24,2,1,1,79.85,1857.75,1,1,1,1,1,1,0,0,0,0,0,1,0
369,0,2,1,1,2,62.15,113.1,0,1,0,1,0,1,0,0,0,0,1,1,0
370,0,12,3,1,4,21.05,235.8,1,0,1,1,0,0,0,0,0,0,0,0,0
371,1,51,2,2,3,79.6,3974.7,1,0,0,1,1,0,1,0,0,0,0,1,0
372,0,13,1,1,2,73.35,931.55,1,0,0,1,0,0,1,0,1,1,1,0,0
373,0,58,1,3,3,70.1,4048.95,1,0,0,1,0,0,1,1,1,1,0,0,0
374,0,18,1,2,4,54.4,957.1,0,1,1,1,0,0,0,1,1,0,0,1,0
375,0,29,3,3,2,19.55,521.8,0,1,0,1,0,0,0,0,0,0,0,1,0
376,0,72,1,3,2,74.55,5430.65,0,1,1,1,1,1,1,0,1,1,0,0,0
377,0,71,3,3,4,23.9,1626.4,1,1,1,1,1,0,0,0,0,0,0,0,0
378,0,70,1,3,3,44.6,3058.15,0,0,0,0,0,1,1,1,1,0,0,1,0
379,0,9,2,1,1,95.5,829.1,1,0,0,1,1,0,0,0,0,1,1,1,1
380,0,20,2,1,3,95.5,1916.2,0,1,1,1,1,0,0,1,1,0,1,1,0
381,0,69,1,2,4,78.6,5356.45,1,0,0,1,1,1,1,1,1,0,1,1,1
382,0,63,2,2,4,104.5,6590.8,1,0,0,1,1,1,1,1,1,1,0,0,0
383,0,7,1,1,1,61.4,438.9,0,0,0,1,0,1,1,1,0,0,0,0,0
384,0,69,1,3,4,43.95,2960.1,0,1,1,0,0,1,0,1,0,0,1,1,0
385,0,5,3,1,3,25.9,135.0,1,1,1,1,1,0,0,0,0,0,0,1,1
386,0,9,2,1,1,80.55,653.9,0,0,0,1,0,0,1,1,0,0,0,0,0
387,0,46,2,3,2,99.65,4630.2,0,1,1,1,1,1,0,1,1,0,1,0,0
388,1,60,2,2,1,97.95,5867.0,1,1,0,1,0,0,1,1,0,1,1,1,0
389,1,27,2,1,1,95.55,2510.2,1,1,0,1,1,0,1,1,0,0,1,1,1
390,0,16,2,1,1,90.7,1374.9,0,1,0,1,1,1,1,1,0,0,0,0,0
391,0,22,2,1,1,83.3,1845.9,0,1,1,1,0,0,1,0,0,0,1,0,1
392,0,41,2,2,3,101.6,3930.55,0,1,1,1,1,1,1,1,0,0,1,1,0
393,1,4,2,1,1,72.75,317.75,0,0,0,1,0,0,1,0,0,0,0,0,0
394,0,24,2,1,4,88.95,2072.75,0,0,0,1,1,0,0,1,0,1,0,1,0
395,0,38,3,3,2,20.3,743.05,0,0,0,1,0,0,0,0,0,0,0,0,0
396,0,25,1,1,3,78.35,1837.9,0,0,0,1,1,1,1,1,1,1,0,1,0
397,0,40,2,1,1,80.0,3168.75,1,1,0,1,0,0,1,1,0,0,0,1,0
398,0,8,1,1,1,49.85,365.55,0,0,0,1,0,1,0,0,0,0,0,1,1
399,0,13,3,1,2,19.85,252.0,1,1,1,1,0,0,0,0,0,0,0,1,0
400,0,64,2,1,1,91.8,5960.5,1,1,1,1,1,1,1,1,0,0,0,1,0
401,0,62,2,1,1,100.15,6283.3,0,1,1,1,0,0,1,1,0,1,1,1,1
402,0,20,2,1,3,69.8,1540.35,0,1,0,1,0,0,0,0,0,0,0,1,0
403,0,14,1,1,1,46.35,667.7,1,1,0,0,0,0,0,0,0,1,1,0,1
404,0,57,1,3,2,69.75,3894.4,0,0,0,1,0,0,1,1,1,1,0,0,0
405,0,12,1,1,2,69.85,837.5,1,0,1,1,0,1,0,0,0,1,1,1,0
406,0,59,3,3,2,25.45,1534.05,0,1,1,1,1,0,0,0,0,0,0,0,0
407,0,59,1,3,4,75.95,4542.35,0,1,1,1,0,0,1,0,1,1,1,1,0
408,0,53,3,3,3,19.75,1052.35,1,0,1,1,0,0,0,0,0,0,0,0,1
409,0,45,1,2,4,78.75,3600.65,1,1,1,1,1,0,1,1,0,1,1,0,0
410,0,50,3,3,1,19.8,1013.2,1,1,0,1,0,0,0,0,0,0,0,0,0
411,0,20,2,1,2,89.0,1820.45,1,1,0,1,0,0,0,0,0,1,1,1,1
412,1,1,1,1,1,25.25,25.25,0,0,0,0,0,0,0,0,0,0,0,0,1
413,0,70,3,3,2,19.2,1401.4,0,1,1,1,0,0,0,0,0,0,0,1,0
414,1,1,1,1,1,25.05,25.05,1,1,0,0,0,0,0,0,0,0,0,0,1
415,0,64,1,3,1,47.85,3147.5,0,1,0,0,0,1,0,1,1,0,1,0,1
416,0,49,2,1,4,75.2,3678.3,1,0,1,1,1,0,0,0,0,0,0,0,1
417,0,28,2,1,3,74.9,2068.55,1,0,1,1,0,1,0,0,0,0,0,1,1
418,0,72,2,3,4,111.9,8071.05,1,1,0,1,1,1,0,1,1,1,1,1,0
419,0,13,2,1,2,81.9,1028.9,0,0,0,1,0,0,0,0,0,1,0,1,0
420,0,4,3,1,2,18.85,84.2,1,1,1,1,0,0,0,0,0,0,0,0,0
421,0,53,3,3,2,18.7,1005.7,0,0,0,1,0,0,0,0,0,0,0,0,0
422,0,63,2,1,3,81.55,5029.05,0,1,0,1,1,0,1,0,0,0,0,1,0
423,0,10,1,3,2,29.6,299.05,0,0,0,0,0,0,0,0,1,0,0,1,0
424,0,56,3,2,4,19.95,1126.75,1,1,0,1,0,0,0,0,0,0,0,0,0
425,0,10,1,1,1,45.55,402.6,1,0,0,1,0,0,0,0,0,0,0,1,1
426,0,65,2,2,1,93.55,6069.25,1,0,0,1,1,1,0,0,1,0,1,0,0
427,0,1,1,1,3,48.45,48.45,0,0,0,1,0,1,0,0,0,0,0,1,0
428,1,21,1,1,1,41.9,840.1,0,0,0,0,0,1,0,0,0,1,0,1,1
429,0,29,3,3,2,20.2,558.8,0,1,1,1,0,0,0,0,0,0,0,0,0
430,0,72,3,3,4,24.15,1776.45,0,1,0,1,1,0,0,0,0,0,0,1,0
431,0,22,1,2,3,67.5,1544.05,1,1,1,1,0,1,0,1,1,1,0,1,1
432,0,23,2,1,3,90.05,2169.8,0,0,0,1,1,1,0,0,0,1,0,1,1
433,0,40,1,2,4,70.75,2921.75,1,1,0,1,1,0,1,0,1,1,0,0,0
434,0,2,2,1,1,76.5,162.45,1,0,0,1,1,0,0,0,0,0,0,1,1
435,0,13,2,1,1,84.05,1095.3,1,1,1,1,0,1,0,0,0,0,1,0,1
436,0,16,2,1,4,95.6,1555.65,0,0,0,1,1,0,1,1,0,0,1,1,1
437,0,67,2,1,4,102.95,6886.25,0,0,0,1,1,1,1,1,0,1,0,1,1
438,0,72,3,3,3,21.0,1493.75,1,1,1,1,0,0,0,0,0,0,0,0,0
439,0,3,2,1,2,82.3,214.4,1,0,0,1,0,1,0,0,1,0,0,1,0
440,1,47,2,1,1,80.35,3825.85,0,1,0,1,1,1,0,0,0,0,0,0,1
441,1,4,2,1,1,70.65,293.85,1,0,0,1,0,0,0,0,0,0,0,1,0
442,1,18,2,1,1,73.55,1359.45,0,0,0,1,0,0,1,0,0,0,0,1,0
443,0,21,2,1,1,104.4,2157.95,1,1,1,1,1,0,1,1,0,1,1,0,1
444,0,62,1,2,3,70.75,4263.45,0,1,1,1,0,1,0,1,1,1,0,1,0
445,0,7,2,1,3,98.05,713.0,1,0,0,1,1,0,0,1,0,1,1,1,1
446,0,29,1,1,3,48.95,1323.7,1,0,0,1,0,0,0,1,0,0,0,0,0
447,0,48,1,2,3,60.6,2985.25,0,1,0,1,1,1,0,0,1,0,0,1,0
448,0,53,1,2,2,78.75,3942.45,1,1,1,1,1,0,0,1,1,1,1,1,0
449,0,6,3,2,4,19.0,105.5,0,1,1,1,0,0,0,0,0,0,0,0,0
450,0,22,1,2,4,56.25,1292.2,1,1,0,1,0,1,0,0,1,0,0,1,0
451,1,1,1,1,2,25.8,25.8,0,0,0,0,0,0,0,0,0,0,0,1,1
452,0,72,2,3,1,99.4,7285.7,1,1,0,1,1,0,1,0,0,1,1,1,0
453,1,34,2,1,4,85.2,2874.45,1,1,0,1,0,0,0,1,0,1,0,1,0
454,0,48,1,2,2,69.55,3435.6,0,1,0,1,1,0,0,1,1,0,1,1,0
455,0,21,1,1,1,28.5,629.35,0,1,0,0,0,1,0,0,0,0,0,0,0
456,0,71,2,2,4,97.65,6687.85,1,0,0,1,1,1,0,0,1,0,1,0,0
457,0,1,3,1,2,20.25,20.25,0,0,0,1,0,0,0,0,0,0,0,1,0
458,0,1,3,1,2,20.45,20.45,1,0,0,1,0,0,0,0,0,0,0,0,0
459,1,32,2,1,1,93.5,2970.8,1,1,0,1,1,0,1,1,0,0,1,1,0
460,0,1,1,1,1,54.65,54.65,0,0,0,1,0,0,0,0,0,1,0,1,0
461,0,63,1,3,3,71.9,4479.2,1,0,0,1,1,1,0,1,1,0,1,1,0
462,0,72,2,3,4,116.4,8543.25,0,1,1,1,1,1,1,1,1,1,1,1,0
463,0,53,2,3,1,105.55,5682.25,0,0,0,1,1,0,1,1,0,1,1,0,0
464,1,1,2,1,1,69.25,69.25,0,1,1,1,0,0,0,0,0,0,0,1,1
465,0,50,1,2,1,75.5,4025.6,1,1,1,1,0,1,0,0,1,1,1,0,0
466,0,15,2,1,1,101.1,1504.05,1,1,0,1,1,0,0,1,0,1,1,1,1
467,0,21,2,1,1,86.05,1818.9,0,1,0,1,0,0,0,0,1,1,0,1,0
468,0,1,2,1,1,95.0,95.0,1,1,0,1,0,1,0,0,0,1,1,1,1
469,1,2,2,1,1,70.75,154.85,0,0,0,1,0,0,0,0,0,0,0,0,1
470,0,65,1,2,4,72.45,4653.85,1,1,1,1,1,1,1,1,0,0,1,0,1
471,0,52,2,1,3,85.8,4433.3,0,1,1,1,0,0,1,1,1,0,0,0,0
472,0,13,2,1,1,83.2,1060.6,1,0,0,1,0,0,0,1,0,1,0,1,1
473,0,4,3,1,2,19.65,67.55,1,0,0,1,0,0,0,0,0,0,0,1,0
474,1,46,2,2,1,110.0,4874.8,0,0,0,1,1,1,1,1,0,1,1,1,1
475,0,53,2,2,3,94.85,5000.2,0,1,0,1,0,0,0,1,0,1,1,1,1
476,0,40,2,2,4,105.95,4335.2,0,0,0,1,1,0,0,1,1,1,1,1,0
477,0,23,1,1,1,54.15,1312.45,1,0,1,1,0,0,1,0,1,0,0,0,0
478,0,4,2,1,1,85.65,338.9,1,0,0,1,1,0,0,0,0,0,1,1,1
479,0,57,1,1,3,58.75,3437.45,0,1,0,0,0,1,1,1,0,1,1,1,0
480,0,49,2,1,3,95.4,4613.95,0,1,1,1,1,0,0,0,0,1,1,1,0
481,0,9,1,1,3,68.25,576.95,1,0,0,1,0,1,0,1,1,0,1,1,0
482,0,4,2,1,1,101.7,364.55,1,0,1,1,1,0,1,0,0,1,1,1,1
483,0,61,3,3,4,20.25,1278.8,0,1,0,1,0,0,0,0,0,0,0,0,0
484,1,70,1,3,3,75.5,5212.65,0,0,0,1,1,0,1,1,1,1,0,1,0
485,0,13,1,1,1,65.85,902.25,1,1,0,1,1,1,0,0,0,0,1,1,0
486,0,34,1,1,2,65.0,2157.5,0,0,0,1,1,0,0,0,1,1,0,0,0
487,1,9,2,1,1,74.55,622.9,0,0,0,1,1,0,0,0,0,0,0,1,1
488,1,57,2,3,1,93.75,5625.55,1,0,0,1,1,1,0,0,1,0,1,0,0
489,0,12,1,1,2,61.65,713.75,0,0,0,1,1,1,0,1,1,0,0,1,1
490,0,7,2,1,1,100.4,715.0,0,0,0,1,0,0,0,1,1,1,1,1,0
491,1,4,2,1,1,74.9,321.75,0,0,0,1,1,0,0,0,0,0,0,1,1
492,1,1,2,1,1,74.45,74.45,0,1,0,1,1,0,0,0,0,0,0,1,1
493,0,44,1,2,3,85.25,3704.15,1,0,0,1,1,0,1,1,1,1,1,1,0
494,1,45,1,2,1,34.2,1596.6,0,0,0,0,0,0,0,0,0,0,1,0,0
495,0,36,1,2,4,89.65,3348.1,0,0,0,1,1,1,0,1,1,1,1,1,0
496,1,55,2,2,1,100.0,5509.3,0,0,0,1,1,0,0,1,0,1,1,1,1
497,0,69,2,3,4,97.65,6743.55,1,0,0,1,1,0,1,1,1,1,0,1,0
498,0,9,2,1,1,79.9,741.7,1,1,0,1,0,0,1,1,0,0,0,1,1
499,0,71,1,3,4,90.3,6287.3,1,1,1,1,1,1,1,1,1,1,1,0,0
500,0,30,2,1,4,94.3,2679.7,1,0,0,1,1,1,1,0,0,0,1,1,0
501,0,52,3,2,1,20.4,1090.65,0,1,1,1,0,0,0,0,0,0,0,1,0
502,0,52,3,3,3,25.05,1270.25,0,1,1,1,1,0,0,0,0,0,0,1,0
503,0,24,1,1,3,55.65,1400.55,1,0,0,1,1,1,0,0,0,0,0,1,1
504,0,3,1,1,2,70.7,225.65,1,0,1,1,0,0,0,0,1,1,1,0,0
505,0,72,1,3,4,53.8,3952.45,0,1,1,0,0,1,0,1,0,1,1,1,0
506,0,72,2,3,1,99.15,7422.1,1,1,0,1,1,1,1,1,0,0,1,1,0
507,0,4,1,1,2,50.05,179.35,1,1,0,1,0,0,0,0,1,0,0,0,1
508,0,1,2,1,1,82.3,82.3,0,0,0,1,0,0,1,1,0,0,0,1,1
509,0,51,1,2,4,69.75,3562.5,0,1,1,1,0,1,1,0,1,0,1,1,0
510,0,51,1,2,1,56.15,2898.95,0,1,1,0,0,0,0,1,1,1,1,1,0
511,0,72,1,3,3,86.65,6224.8,1,0,0,1,1,1,1,1,1,1,1,0,0
512,0,64,2,1,3,86.8,5327.25,0,1,1,1,1,1,0,0,1,0,0,1,0
513,0,2,1,1,1,25.05,56.35,1,0,0,0,0,0,0,0,0,0,0,1,1
514,0,70,2,2,3,109.5,7534.65,1,1,0,1,0,1,1,1,1,1,1,1,1
515,1,13,1,1,1,45.3,528.45,0,1,0,0,0,0,0,0,0,1,1,0,0
516,0,52,2,2,1,91.25,4738.3,1,0,0,1,0,1,0,1,0,1,0,0,0
517,0,7,3,1,2,20.75,141.1,1,0,0,1,0,0,0,0,0,0,0,0,0
518,0,4,3,3,2,19.9,76.65,1,1,1,1,0,0,0,0,0,0,0,0,0
519,0,2,2,1,1,95.85,197.7,1,0,0,1,0,0,0,1,0,1,1,1,1
520,0,46,1,2,4,33.7,1537.85,1,0,0,0,0,0,0,1,1,0,0,0,0
521,0,54,1,3,4,63.35,3409.1,1,1,1,1,1,0,0,1,0,0,1,0,0
522,0,1,3,1,1,19.3,19.3,0,0,0,1,0,0,0,0,0,0,0,0,1
523,0,72,1,3,3,65.7,4575.35,0,1,1,0,0,1,1,1,1,1,1,0,0
524,0,66,1,3,4,74.6,4798.4,1,0,0,1,1,1,1,1,0,0,1,1,0
525,0,16,2,1,1,112.95,1882.55,0,1,1,1,1,1,0,1,1,1,1,1,0
526,0,3,2,1,2,88.35,262.05,1,0,0,1,0,0,0,1,1,1,0,1,1
527,0,11,1,1,3,65.15,723.35,1,1,1,1,1,1,0,0,0,1,0,1,0
528,0,71,1,3,3,59.7,4122.65,0,1,1,0,0,1,1,0,1,1,1,0,0
529,0,9,1,1,4,34.7,296.1,1,0,0,0,0,0,0,0,0,1,0,1,1
530,0,57,3,3,3,20.65,1125.6,1,0,0,1,0,0,0,0,0,0,0,0,0
531,1,9,2,1,1,100.5,918.6,1,0,0,1,1,0,0,1,0,1,1,1,1
532,0,62,3,2,4,23.75,1446.8,1,1,0,1,1,0,0,0,0,0,0,1,0
533,0,72,3,3,4,19.9,1529.65,1,0,1,1,0,0,0,0,0,0,0,0,0
534,1,66,2,2,3,108.1,7238.6,0,0,0,1,1,0,1,1,0,1,1,0,0
535,1,16,1,1,2,39.0,679.85,1,0,0,0,0,0,1,0,0,1,0,1,1
536,0,16,3,1,4,20.6,330.25,1,0,0,1,0,0,0,0,0,0,0,1,0
537,0,58,3,2,1,19.55,1108.8,1,1,1,1,0,0,0,0,0,0,0,1,0
538,0,4,2,1,1,80.15,319.85,0,0,0,1,1,1,0,0,0,0,0,1,0
539,0,72,3,3,3,20.3,1401.15,1,1,1,1,0,0,0,0,0,0,0,0,0
540,0,67,2,2,4,109.9,7332.4,1,1,0,1,1,1,1,1,0,1,1,0,0
541,0,71,1,3,1,90.4,6668.05,1,1,1,1,1,1,1,1,1,1,1,0,0
542,1,72,3,3,3,25.4,1809.35,1,0,0,1,1,0,0,0,0,0,0,0,0
543,0,15,1,1,1,46.3,639.45,0,1,1,1,0,0,0,0,0,0,0,0,0
544,0,11,1,1,1,25.2,321.05,0,0,1,0,0,0,0,0,0,0,0,0,0
545,0,43,3,2,3,24.45,993.15,0,1,1,1,1,0,0,0,0,0,0,1,0
546,0,3,1,1,2,55.1,154.65,0,0,1,1,0,1,0,0,1,0,0,1,1
547,0,24,1,2,1,78.4,1832.4,0,1,1,1,1,1,1,0,0,1,1,0,0
548,0,52,1,2,4,74.0,3877.65,0,0,0,1,1,1,0,1,1,1,0,0,0
549,0,13,1,1,1,30.15,382.2,0,0,1,0,0,0,1,0,0,0,0,0,0
550,1,1,2,1,2,70.85,70.85,1,1,0,1,0,0,0,0,0,0,0,0,1
551,0,55,1,3,3,77.8,4323.35,1,0,0,1,1,0,0,1,0,1,1,1,0
552,0,42,2,3,4,99.0,4135.0,0,1,0,1,0,0,0,1,1,1,1,1,0
553,0,2,3,1,2,20.75,44.2,1,0,0,1,0,0,0,0,0,0,0,0,0
554,0,1,1,1,1,75.5,75.5,1,0,0,1,0,0,0,1,1,1,1,1,0
555,1,27,2,1,1,81.45,2122.05,1,0,0,1,1,0,1,0,0,0,0,1,1
556,0,17,1,1,2,66.7,1077.05,1,1,1,1,1,0,1,1,1,0,0,1,0
557,0,2,1,1,1,34.7,62.25,0,0,0,0,0,0,0,0,0,0,1,1,1
558,1,27,1,1,1,83.85,2310.2,0,1,0,1,1,0,1,1,1,1,1,0,0
559,1,52,1,1,1,49.15,2550.9,1,0,0,0,0,0,1,0,0,1,1,1,1
560,0,45,2,2,3,96.75,4442.75,0,0,0,1,1,1,1,0,0,0,1,0,0
561,0,71,3,3,4,19.1,1372.45,0,1,0,1,0,0,0,0,0,0,0,0,0
562,0,36,3,3,4,18.55,689.0,1,0,0,1,0,0,0,0,0,0,0,1,0
563,0,15,3,2,4,20.1,302.45,0,0,0,1,0,0,0,0,0,0,0,0,0
564,0,20,2,1,3,89.4,1871.15,0,0,0,1,0,1,0,1,0,1,0,1,0
565,0,71,3,3,2,19.8,1396.25,1,1,1,1,0,0,0,0,0,0,0,0,0
566,0,24,3,2,3,21.05,531.55,0,0,1,1,0,0,0,0,0,0,0,0,0
567,0,71,2,3,1,111.25,7984.15,0,0,0,1,1,0,1,1,1,1,1,1,0
568,0,9,1,1,2,40.65,328.95,1,1,0,0,0,0,0,0,1,1,0,0,1
569,0,66,1,3,4,89.9,5958.85,0,1,1,1,1,1,1,1,1,1,1,0,0
570,0,30,3,3,4,19.4,578.5,0,0,0,1,0,0,0,0,0,0,0,0,0
571,0,47,1,2,3,86.95,4138.9,1,0,0,1,0,1,1,1,1,1,1,1,0
572,0,7,2,1,1,75.35,564.65,0,0,0,1,1,0,0,0,0,0,0,1,0
573,0,1,1,1,1,35.55,35.55,1,0,0,0,0,0,0,0,0,0,1,1,1
574,0,46,1,1,3,44.95,2168.9,0,0,0,1,0,0,0,0,0,0,0,0,0
575,0,53,2,1,3,85.45,4517.25,1,0,0,1,1,0,0,0,0,1,0,0,1
576,0,62,3,3,3,20.0,1250.1,1,0,1,1,0,0,0,0,0,0,0,0,0
577,0,70,1,3,3,48.4,3442.8,1,0,0,0,0,1,0,1,1,0,1,0,0
578,0,16,2,1,3,94.65,1461.15,0,1,0,1,0,0,1,0,0,1,1,1,0
579,0,15,1,1,1,58.95,955.15,0,0,0,1,0,1,0,1,1,0,0,0,0
580,0,45,2,2,1,100.3,4483.95,0,0,0,1,0,1,1,0,0,1,1,1,0
581,0,72,2,3,3,105.6,7581.5,1,1,0,1,1,1,1,1,1,0,1,0,0
582,0,13,3,3,2,19.55,265.3,0,1,1,1,0,0,0,0,0,0,0,0,0
583,0,6,1,1,2,60.9,414.1,1,0,0,1,0,0,0,1,0,1,0,0,0
584,0,18,3,2,3,20.05,345.9,1,1,1,1,0,0,0,0,0,0,0,0,0
585,0,68,2,3,4,103.75,7039.45,0,1,1,1,1,0,1,0,1,1,1,1,0
586,0,64,2,2,1,113.35,7222.75,0,1,1,1,1,1,1,1,1,1,1,0,0
587,0,34,1,2,2,64.4,2088.75,0,0,0,1,1,1,1,0,1,0,0,1,1
588,0,5,1,1,3,75.15,392.65,1,0,0,1,0,0,0,1,1,1,1,0,0
