"","is_senior_citizen","monthly_charges","total_charges","churn","payment_type_Bank transfer (automatic)","payment_type_Credit card (automatic)","payment_type_Electronic check","phone_service_1","phone_service_2","internet_service_1","internet_service_2","tenure"
"1752",0,84.3,3588.4,1,0,0,1,0,1,0,1,42
"1753",0,98.15,4993.4,0,1,0,0,0,1,0,1,50
"1754",1,74.05,600.15,0,1,0,0,1,0,0,1,8
"1755",0,69.7,135.2,0,0,0,1,1,0,0,1,1
"1756",0,56.15,291.45,0,0,0,1,1,0,1,0,5
"1757",0,55.3,196.15,1,0,0,1,1,0,1,0,3
"1758",0,105.05,5624.85,1,0,0,1,0,1,0,1,53
"1759",0,20.4,251.65,0,0,0,1,1,0,0,0,12
"1760",0,20.25,327.45,1,1,0,0,1,0,0,0,16
"1761",0,72.25,2568.55,1,0,0,1,0,1,1,0,35
"1762",0,57.65,992.7,0,0,0,0,0,1,1,0,17
"1763",0,69.7,69.7,1,1,0,0,1,0,0,1,1
"1764",0,35.75,1022.5,0,0,0,1,0,0,1,0,28
"1765",0,74.95,815.5,1,0,0,1,1,0,0,1,10
"1766",0,59.45,2136.9,0,0,1,0,0,1,1,0,35
"1767",1,74.4,434.1,1,0,0,1,1,0,0,1,5
"1768",0,69.8,69.8,1,0,0,1,1,0,0,1,1
"1769",1,57.15,2250.65,1,0,1,0,1,0,1,0,39
"1770",0,70,153.05,1,1,0,0,1,0,0,1,2
"1771",1,84.75,1350.15,1,0,0,1,0,1,0,1,15
"1772",0,88.85,1594.75,0,0,0,1,0,1,0,1,17
"1773",1,54.8,731.3,0,0,0,1,1,0,1,0,13
"1774",0,101.1,6039.9,1,0,0,1,0,1,0,1,59
"1775",0,44.65,1156.55,0,1,0,0,0,0,1,0,25
"1776",1,88.4,2191.15,0,1,0,0,1,0,0,1,24
"1777",0,80.2,146.05,1,0,0,1,1,0,0,1,1
"1778",0,85.05,999.8,0,0,1,0,1,0,0,1,11
"1779",0,45.55,84.4,0,0,0,1,1,0,1,0,1
"1780",0,19.25,112.3,1,0,0,1,1,0,0,0,5
"1781",0,74.75,1129.35,0,0,1,0,0,1,0,1,15
"1782",0,80.05,830.7,1,1,0,0,0,1,0,1,10
"1783",0,72.65,1194.3,1,0,0,1,0,1,0,1,16
"1784",0,85.2,474.8,1,0,0,1,0,1,0,1,5
"1785",0,69.65,69.65,1,0,0,1,1,0,0,1,1
"1786",1,102.95,7101.5,1,0,0,1,0,1,0,1,68
"1787",0,101.35,6164.7,0,0,0,1,0,1,0,1,60
"1788",1,90.05,4547.25,1,0,1,0,0,1,0,1,50
"1789",0,19.75,78.3,0,0,0,0,1,0,0,0,3
"1790",0,91.85,1574.45,1,0,0,1,1,0,0,1,17
"1791",0,82.65,1185,0,0,0,1,0,1,0,1,14
"1792",0,107.35,5118.95,1,1,0,0,0,1,0,1,47
"1793",0,96.55,500.1,0,0,0,1,0,1,0,1,5
"1794",0,44.05,483.7,1,0,0,1,1,0,1,0,10
"1795",0,20.4,181.8,0,0,0,0,1,0,0,0,8
"1796",0,43.75,405.7,0,0,0,1,1,0,1,0,9
"1797",0,80.25,846,1,1,0,0,1,0,0,1,10
"1798",0,56.15,2499.3,1,0,0,1,1,0,1,0,44
"1799",0,49.15,649.4,0,0,0,1,0,0,1,0,13
"1800",0,75.8,246.3,1,0,0,1,0,1,0,1,3
"1801",1,91.55,1540.05,0,0,0,1,1,0,0,1,16
"1802",0,73.75,325.45,1,0,0,1,1,0,0,1,4
"1803",0,79.1,246.5,1,0,0,1,1,0,0,1,3
"1804",0,105.3,545.2,1,0,0,1,0,1,0,1,5
"1805",0,19.6,19.6,1,0,0,0,1,0,0,0,1
"1806",0,29.7,91.7,1,0,1,0,0,0,1,0,3
"1807",1,101.25,2440.15,1,0,0,1,0,1,0,1,24
"1808",1,98.5,2514.5,1,0,0,1,1,0,0,1,25
"1809",0,69.85,69.85,1,0,0,1,1,0,0,1,1
"1810",0,44.65,369.15,0,1,0,0,1,0,1,0,8
"1811",1,81.45,1671.6,0,0,0,1,1,0,0,1,20
"1812",0,81.1,81.1,1,0,0,1,1,0,0,1,1
"1813",0,20.45,471.55,0,1,0,0,1,0,0,0,23
"1814",0,30.45,226.45,1,0,0,1,0,0,1,0,7
"1815",0,93.85,635.6,1,0,0,1,0,1,0,1,6
"1816",0,39.3,2111.45,1,0,0,1,0,0,1,0,53
"1817",0,70.4,147.15,1,0,0,1,1,0,0,1,2
"1818",1,79.4,1156.1,1,0,0,1,1,0,0,1,14
"1819",0,88.4,788.6,0,0,0,0,1,0,0,1,8
"1820",0,20.35,20.35,0,0,0,0,1,0,0,0,1
"1821",0,88.85,3000.25,0,0,0,0,0,1,0,1,33
"1822",0,80.5,502.85,1,0,0,1,0,1,0,1,6
"1823",0,55.95,734.35,1,0,0,1,1,0,1,0,13
"1824",0,81.25,580.1,0,1,0,0,1,0,1,0,7
"1825",0,95.95,1745.5,0,0,1,0,1,0,0,1,18
"1826",0,45.5,285.2,0,0,0,0,1,0,1,0,6
"1827",0,73.85,1284.2,1,1,0,0,0,1,0,1,17
"1828",0,96.35,3915.4,0,0,1,0,0,1,0,1,40
"1829",0,102.8,2110.15,1,0,0,1,1,0,0,1,20
"1830",0,95.15,1789.25,1,0,0,1,0,1,0,1,18
"1831",0,87.9,1500.5,0,0,0,0,1,0,0,1,17
"1832",0,20.05,20.05,0,0,0,0,1,0,0,0,1
"1833",0,62.05,118.3,1,1,0,0,0,1,1,0,1
"1834",0,19.3,19.3,1,0,0,0,1,0,0,0,1
"1835",0,45,96.45,1,0,0,0,1,0,1,0,2
"1836",0,67.25,832.3,0,0,0,1,0,1,1,0,12
"1837",0,87.6,2724.25,0,0,0,1,1,0,0,1,31
"1838",0,52.2,52.2,1,0,0,1,1,0,1,0,1
"1839",1,55.6,580.8,0,0,0,1,0,1,1,0,10
"1840",0,99.85,1992.55,0,0,1,0,0,1,0,1,19
"1841",1,45.05,770.6,1,0,0,1,1,0,1,0,17
"1842",1,95.55,3930.6,0,0,0,1,0,1,0,1,41
"1843",0,19.55,61.05,0,0,0,1,1,0,0,0,3
"1844",0,19.95,170.9,0,0,0,0,1,0,0,0,8
"1845",0,57.45,990.85,1,0,0,1,1,0,1,0,17
"1846",1,88.55,179.25,1,0,0,1,0,1,0,1,2
"1847",0,54.55,2978.3,1,1,0,0,0,0,1,0,54
"1848",0,55.25,1715.65,1,0,0,1,1,0,1,0,31
"1849",0,70.1,70.1,1,0,0,1,1,0,0,1,1
"1850",0,69.25,1554,1,0,0,1,1,0,0,1,22
"1851",1,84.8,906.85,1,0,1,0,0,1,0,1,10
"1852",1,45.2,45.2,0,0,0,1,1,0,1,0,1
"1853",0,64.4,316.9,0,0,1,0,0,1,1,0,4
"1854",0,33.6,550.35,0,0,0,0,0,0,1,0,16
"1855",0,20,417.65,0,0,0,1,1,0,0,0,20
"1856",1,79.6,195.05,1,0,0,1,1,0,0,1,2
"1857",1,107.05,2172.05,0,0,0,1,0,1,0,1,20
"1858",0,35.8,363.15,0,0,0,0,0,0,1,0,10
"1859",0,19.65,100.9,0,0,0,0,1,0,0,0,5
"1860",0,84.8,3862.55,1,1,0,0,0,1,0,1,45
"1861",0,95.4,4445.3,0,0,0,1,0,1,0,1,46
"1862",1,70.35,3454.6,0,1,0,0,0,1,1,0,49
"1863",0,55.55,55.55,0,0,0,0,1,0,1,0,1
"1864",0,24.75,24.75,1,0,0,1,0,0,1,0,1
"1865",0,20.25,144.35,0,0,0,0,1,0,0,0,7
"1866",0,98.35,2515.3,1,0,0,1,0,1,0,1,25
"1867",0,80.15,194.55,0,0,0,1,1,0,0,1,2
"1868",0,20.5,20.5,1,0,0,0,1,0,0,0,1
"1869",0,79,1902,0,0,0,0,1,0,1,0,24
"1870",0,75.65,302.35,0,0,0,1,0,1,0,1,3
"1871",0,50.1,50.1,1,0,0,0,0,1,1,0,1
"1872",1,84.6,360.1,1,0,0,1,0,1,0,1,4
"1873",0,70.4,70.4,1,0,0,1,1,0,0,1,1
"1874",0,94.1,4107.3,0,0,0,1,0,1,0,1,43
"1875",0,19.45,19.45,1,0,0,0,1,0,0,0,1
"1876",0,70.4,281,1,0,0,1,1,0,0,1,3
"1877",0,65,663.05,1,0,0,0,1,0,1,0,10
"1878",0,82.05,2570.2,0,1,0,0,1,0,0,1,31
"1879",0,19.45,232.1,0,0,1,0,1,0,0,0,11
"1880",0,74.75,144.8,0,0,0,1,1,0,0,1,1
"1881",0,20.15,20.15,0,1,0,0,1,0,0,0,1
"1882",1,20.05,94.15,0,1,0,0,1,0,0,0,4
"1883",0,20.2,20.2,1,0,0,0,1,0,0,0,1
"1884",1,81,371.65,1,0,0,1,0,1,0,1,4
"1885",0,65.1,2586,0,0,0,0,1,0,1,0,39
"1886",0,60,60,1,0,0,1,1,0,1,0,1
"1887",0,20.25,174.7,0,1,0,0,1,0,0,0,8
"1888",0,19.9,19.9,1,0,0,0,1,0,0,0,1
"1889",0,29.6,346.45,0,0,0,1,0,0,1,0,11
"1890",0,19.45,159.2,0,1,0,0,1,0,0,0,8
"1891",1,99.55,3734.25,1,0,0,1,0,1,0,1,37
"1892",0,20.8,635.9,0,0,0,0,1,0,0,0,30
"1893",0,68.95,68.95,1,0,0,1,1,0,0,1,1
"1894",0,79.9,324.3,1,0,0,1,1,0,0,1,4
"1895",0,89.9,2723.15,0,0,1,0,0,1,0,1,30
"1896",0,90.25,743.75,0,0,0,1,0,1,0,1,8
"1897",0,25.15,99.95,0,0,0,1,0,0,1,0,3
"1898",1,44.7,93.7,1,0,0,1,1,0,1,0,2
"1899",0,79.15,1676.95,1,0,0,1,0,1,0,1,21
"1900",0,81,818.05,1,0,1,0,0,1,0,1,10
"1901",0,100.2,2983.8,1,0,0,1,0,1,0,1,29
"1902",0,80.15,2265.25,1,1,0,0,0,1,0,1,28
"1903",1,79.15,1520.9,1,0,0,1,0,1,0,1,19
"1904",0,25.15,476.8,0,0,0,0,0,0,1,0,18
"1905",0,89.6,2901.8,0,0,0,1,0,1,0,1,32
"1906",0,84.45,1058.6,1,0,0,1,0,1,0,1,12
"1907",1,100.6,819.4,1,0,0,1,0,1,0,1,8
"1908",0,84.8,2043.45,1,0,0,1,0,1,0,1,24
"1909",1,81.7,1820.9,0,0,0,1,1,0,0,1,22
"1910",0,74.8,2971.7,0,0,1,0,1,0,0,1,39
"1911",1,86.05,86.05,1,0,0,1,0,1,0,1,1
"1912",0,51.8,1023.85,0,0,0,0,1,0,1,0,19
"1913",0,79.95,1267.95,0,0,1,0,0,1,0,1,15
"1914",0,96.05,4399.5,1,1,0,0,0,1,0,1,45
"1915",0,24.1,439.2,0,0,1,0,0,1,0,0,18
"1916",0,94.65,2649.15,1,0,1,0,1,0,0,1,27
"1917",1,83.85,5588.8,0,1,0,0,0,1,0,1,66
"1918",1,104.75,5841.35,0,0,0,1,0,1,0,1,55
"1919",1,86,86,1,0,0,1,1,0,0,1,1
"1920",1,76.5,2868.15,1,0,0,1,0,1,0,1,37
"1921",0,44.9,44.9,1,1,0,0,1,0,1,0,1
"1922",1,89.35,567.8,0,0,0,1,1,0,0,1,6
"1923",0,89.15,413.25,0,0,0,1,0,1,0,1,4
"1924",1,73.85,196.4,0,0,0,1,1,0,0,1,2
"1925",0,44.1,44.1,1,0,0,1,1,0,1,0,1
"1926",0,73.75,956.65,0,0,1,0,1,0,0,1,12
"1927",0,20,185.4,0,0,0,1,1,0,0,0,9
"1928",1,69.65,69.65,1,0,0,1,1,0,0,1,1
"1929",0,90.35,2238.5,1,0,0,1,1,0,0,1,24
"1930",0,20,20,1,0,0,0,1,0,0,0,1
"1931",0,92.15,3875.4,0,0,0,1,1,0,0,1,42
"1932",0,19.6,300.4,0,0,1,0,1,0,0,0,15
"1933",1,34.55,362.6,0,1,0,0,0,0,1,0,10
"1934",0,69.75,2347.9,1,1,0,0,1,0,0,1,33
"1935",1,87.1,713.6,0,0,0,1,1,0,0,1,8
"1936",0,19.8,19.8,1,0,0,0,1,0,0,0,1
"1937",1,19.95,214.75,1,0,0,0,1,0,0,0,10
"1938",0,20.15,20.15,1,0,0,0,1,0,0,0,1
"1939",1,98.65,2862.75,1,0,0,1,0,1,0,1,29
"1940",0,19.35,126.05,1,0,0,0,1,0,0,0,6
"1941",0,79.35,661.25,1,1,0,0,0,1,0,1,8
"1942",0,94.6,94.6,1,0,0,1,0,1,0,1,1
"1943",0,86.55,2697.4,1,0,1,0,0,1,0,1,31
"1944",0,84.6,84.6,0,0,0,1,0,1,0,1,1
"1945",1,90.45,5044.8,0,0,0,1,0,1,0,1,55
"1946",0,53.4,188.7,1,0,1,0,1,0,1,0,3
"1947",0,84.5,453.75,1,0,0,1,0,1,0,1,5
"1948",0,69.65,220.1,1,0,0,1,1,0,0,1,3
"1949",0,65.8,1679.65,0,1,0,0,1,0,1,0,25
"1950",0,58.6,939.7,1,0,1,0,0,1,1,0,16
"1951",0,49.2,1498.55,0,0,0,0,1,0,1,0,30
"1952",0,91.45,171.45,0,0,0,1,0,1,0,1,1
"1953",0,53.55,53.55,1,0,0,0,1,0,1,0,1
"1954",0,56.25,969.85,0,0,0,0,0,1,1,0,17
"1955",1,95.5,181.65,0,0,1,0,1,0,0,1,1
"1956",0,71.95,923.85,0,0,0,1,1,0,1,0,12
"1957",0,19.9,199.45,0,0,0,0,1,0,0,0,10
"1958",0,59.45,1611.65,0,0,0,1,0,1,1,0,27
"1959",0,59.55,1646.45,0,1,0,0,1,0,1,0,27
"1960",0,19.25,180.3,1,0,0,0,1,0,0,0,9
"1961",0,97.7,3410,0,1,0,0,0,1,0,1,34
"1962",1,74.9,2659.45,0,1,0,0,0,1,0,1,35
"1963",0,49.2,1701.65,0,0,0,1,0,0,1,0,34
"1964",0,88.95,355.2,1,0,0,1,0,1,0,1,3
"1965",0,85.95,381.3,1,0,0,1,0,1,0,1,4
"1966",0,64.4,195.65,0,0,1,0,1,0,1,0,3
"1967",0,48.7,340.25,1,0,0,1,1,0,1,0,6
"1968",1,101.4,3496.3,1,0,0,1,0,1,0,1,34
"1969",0,44.6,80.55,1,0,1,0,1,0,1,0,1
"1970",0,94.55,2724.6,1,0,0,0,0,1,0,1,28
"1971",1,34.3,577.15,0,0,1,0,0,0,1,0,16
"1972",0,65.2,3687.85,0,1,0,0,0,1,1,0,56
"1973",0,69.6,207.4,0,0,0,0,1,0,0,1,2
"1974",0,102.7,5138.1,0,0,1,0,0,1,0,1,50
"1975",0,20,40.9,0,0,0,0,1,0,0,0,2
"1976",0,25.1,382.8,0,0,1,0,0,0,1,0,15
"1977",1,75.35,75.35,1,0,0,1,0,1,0,1,1
"1978",1,95.9,6503.2,0,0,0,1,0,1,0,1,67
"1979",0,84.3,2281.6,0,0,0,0,0,1,0,1,27
"1980",0,100.45,3096.9,0,0,0,1,0,1,0,1,30
"1981",0,93.85,4733.1,0,1,0,0,0,1,0,1,50
"1982",0,54.35,1647,0,0,0,0,1,0,1,0,30
"1983",0,29.5,255.25,1,0,0,0,0,0,1,0,8
"1984",0,84.25,1968.1,0,0,0,1,0,1,0,1,23
"1985",0,85.6,4902.8,0,1,0,0,0,1,0,1,57
"1986",0,24.5,270.15,0,0,0,0,0,1,0,0,11
"1987",0,66.3,1923.5,0,1,0,0,1,0,1,0,29
"1988",1,84.85,3645.6,0,0,0,1,0,1,0,1,42
"1989",0,75.85,647.5,0,0,0,1,1,0,0,1,8
"1990",0,81.3,2272.8,0,0,0,1,0,1,0,1,27
"1991",0,18.9,347.65,0,0,1,0,1,0,0,0,18
"1992",0,69.35,451.1,1,0,0,1,1,0,0,1,6
"1993",0,44.75,270.95,1,0,0,1,1,0,1,0,6
"1994",0,70.7,140.7,1,0,1,0,1,0,0,1,1
"1995",1,20.05,20.05,1,0,0,0,1,0,0,0,1
"1996",0,70.7,70.7,0,0,0,0,1,0,0,1,1
"1997",0,75.9,866.4,0,0,0,0,1,0,0,1,11
"1998",0,75.55,75.55,0,0,0,1,1,0,0,1,1
"1999",0,69.2,477.55,0,1,0,0,1,0,0,1,6
"2000",1,45,1228.65,0,0,0,1,0,0,1,0,27
"2001",1,50.15,50.15,1,0,0,0,1,0,1,0,1
"2002",0,20.6,20.6,1,0,0,0,1,0,0,0,1
"2003",0,105.35,323.25,1,1,0,0,0,1,0,1,3
"2004",0,75.35,75.35,1,0,0,1,1,0,0,1,1
"2005",0,105.05,6914.95,0,0,0,1,0,1,0,1,65
"2006",0,50.75,2011.4,1,0,0,1,0,0,1,0,39
"2007",0,83.55,2570.2,0,1,0,0,0,1,0,1,30
"2008",0,61.4,1864.65,0,1,0,0,1,0,1,0,30
"2009",0,19.9,45.75,0,0,0,0,1,0,0,0,2
"2010",0,20.25,36.8,0,0,0,0,1,0,0,0,1
"2011",0,50.3,217.1,0,0,0,1,1,0,1,0,4
"2012",0,50.8,3027.4,1,0,0,1,0,0,1,0,59
"2013",0,83.4,4149.45,0,1,0,0,0,1,0,1,49
"2014",0,45.3,45.3,1,0,0,1,1,0,1,0,1
"2015",0,55.35,920.5,0,0,1,0,1,0,1,0,16
"2016",0,39.05,669.85,1,0,0,1,0,0,1,0,17
"2017",0,20.65,20.65,0,0,0,1,1,0,0,0,1
"2018",0,91.15,168.5,0,0,0,1,1,0,0,1,1
"2019",0,56.35,1381.2,0,0,1,0,1,0,1,0,24
"2020",0,91.5,242.95,1,0,1,0,0,1,0,1,2
"2021",1,110.75,4687.9,1,1,0,0,0,1,0,1,42
"2022",0,45.95,45.95,1,0,0,0,1,0,1,0,1
"2023",0,73.5,791.75,1,0,0,1,1,0,0,1,10
"2024",1,84.3,2357.75,0,0,0,1,0,1,0,1,27
"2025",0,105.1,5083.55,0,0,1,0,0,1,0,1,48
"2026",0,95,3440.25,0,1,0,0,0,1,0,1,36
"2027",1,70.1,141.65,0,0,0,1,1,0,0,1,2
"2028",0,75.3,244.1,0,0,0,1,1,0,1,0,3
"2029",0,105.5,2686.05,0,0,0,1,1,0,0,1,25
"2030",1,105.95,2655.25,1,0,0,0,0,1,0,1,25
"2031",0,90.4,4494.65,0,0,1,0,1,0,0,1,49
"2032",0,45.8,45.8,0,0,0,0,1,0,1,0,1
"2033",0,29.35,216.45,0,0,0,0,0,0,1,0,7
"2034",0,69.8,69.8,1,0,0,1,1,0,0,1,1
"2035",0,89.4,4869.5,0,0,1,0,0,1,0,1,54
"2036",0,71.05,2168.15,0,0,0,1,0,1,1,0,30
"2037",0,98.55,1008.55,1,0,0,1,0,1,0,1,10
"2038",0,93,870.25,0,1,0,0,1,0,0,1,9
"2039",1,29.65,291.4,1,0,0,1,0,0,1,0,9
"2040",0,19.95,19.95,1,0,0,1,1,0,0,0,1
"2041",0,19.95,59.25,0,0,0,0,1,0,0,0,2
"2042",1,94.75,3653,0,0,0,1,0,1,0,1,38
"2043",0,75.1,1212.85,0,1,0,0,1,0,0,1,16
"2044",1,94.85,335.75,0,0,0,1,0,1,0,1,3
"2045",0,55.05,2030.75,0,0,0,0,0,1,1,0,36
"2046",0,85.35,2896.6,0,0,0,1,0,1,0,1,33
"2047",0,58.5,539.85,1,0,0,0,0,0,1,0,9
"2048",0,49.9,1410.25,0,0,0,0,0,1,1,0,28
"2049",0,29.65,90.05,0,0,0,0,0,0,1,0,3
"2050",0,75.8,160.75,1,0,0,1,1,0,0,1,2
"2051",1,25.2,102.5,1,1,0,0,0,0,1,0,4
"2052",0,90.85,90.85,1,0,1,0,0,1,0,1,1
"2053",0,94.75,759.55,0,0,0,1,1,0,0,1,8
"2054",0,65.55,237.2,0,0,0,0,0,1,1,0,3
"2055",0,64.2,143.65,0,0,0,0,1,0,1,0,2
"2056",0,66.25,620.55,1,0,0,0,1,0,1,0,9
"2057",0,46,193.6,1,0,0,0,1,0,1,0,4
"2058",0,78.85,1600.25,0,0,0,0,0,1,0,1,20
"2059",1,95.1,95.1,1,0,0,1,0,1,0,1,1
"2060",1,40.05,880.2,1,0,0,0,0,0,1,0,21
"2061",0,95.1,865.1,0,0,1,0,1,0,0,1,9
"2062",0,69.5,653.25,0,0,0,0,1,0,1,0,9
"2063",0,19.25,617.65,0,1,0,0,1,0,0,0,32
"2064",1,69.5,69.5,1,1,0,0,1,0,0,1,1
"2065",1,74,3919.15,0,1,0,0,0,1,0,1,52
"2066",1,85.7,85.7,1,0,0,1,0,1,0,1,1
"2067",0,75.7,75.7,1,0,0,1,1,0,0,1,1
"2068",0,74.3,1952.25,0,1,0,0,1,0,0,1,26
"2069",0,85.9,2196.45,0,0,1,0,1,0,0,1,25
"2070",0,30.1,1131.3,1,0,1,0,0,0,1,0,37
"2071",0,39.65,733.35,1,0,0,1,0,0,1,0,18
"2072",0,55.5,934.15,0,0,1,0,1,0,1,0,16
"2073",0,80.6,4348.1,0,0,0,0,1,0,0,1,53
"2074",0,48.75,48.75,0,0,0,0,1,0,1,0,1
"2075",0,55.05,102.75,1,0,1,0,1,0,1,0,1
"2076",0,91,2626.15,0,0,0,1,1,0,0,1,28
"2077",0,24.7,149.05,0,0,0,1,0,0,1,0,6
"2078",1,84.85,2633.4,0,0,0,1,0,1,0,1,31
"2079",0,104.4,3409.6,1,0,0,1,0,1,0,1,32
"2080",0,91.05,2871.5,0,0,0,1,1,0,0,1,31
"2081",0,19,78.9,0,0,0,0,1,0,0,0,4
"2082",0,85.75,2146.5,0,0,0,1,1,0,0,1,25
"2083",0,80.85,1008.7,1,0,0,1,1,0,0,1,12
"2084",0,86.55,649.65,1,0,0,1,0,1,0,1,7
"2085",0,74.95,2149.05,0,0,0,1,0,1,0,1,28
"2086",1,29.4,221.9,1,0,0,1,0,0,1,0,7
"2087",0,59.65,2536.55,0,1,0,0,1,0,1,0,42
"2088",0,87.55,4884.85,0,1,0,0,0,1,0,1,55
"2089",1,74.7,74.7,1,0,0,1,0,1,0,1,1
"2090",0,79.85,4308.25,0,1,0,0,0,1,0,1,53
"2091",1,94.5,3105.55,1,0,0,1,0,1,0,1,32
"2092",0,20.25,493.95,0,0,1,0,1,0,0,0,24
"2093",0,24.45,86.6,1,0,0,1,0,0,1,0,3
"2094",1,79.15,827.7,0,0,1,0,1,0,0,1,10
"2095",0,94.3,3893.6,0,1,0,0,0,1,0,1,41
"2096",0,80.85,80.85,1,0,0,0,1,0,0,1,1
"2097",1,69.6,131.65,1,0,0,1,1,0,0,1,1
"2098",1,85.55,187.45,1,0,0,1,0,1,0,1,2
"2099",1,90.85,3186.7,1,0,0,1,0,1,0,1,35
"2100",1,105.1,7548.1,1,0,1,0,0,1,0,1,71
"2101",1,78.5,874.2,0,0,0,1,1,0,0,1,11
"2102",1,104.05,1133.65,1,1,0,0,0,1,0,1,10
"2103",0,87.8,2621.75,0,0,1,0,1,0,0,1,29
"2104",0,49.4,184.4,1,0,0,1,1,0,1,0,3
"2105",0,100.25,1064.65,1,0,0,1,0,1,0,1,10
"2106",0,101.55,298.35,1,1,0,0,0,1,0,1,2
"2107",0,80.35,2596.15,1,1,0,0,0,1,0,1,32
"2108",0,95.5,3418.2,0,0,0,1,0,1,0,1,35
"2109",1,85.95,2628.6,1,0,1,0,0,1,0,1,30
"2110",0,48.7,2495.2,0,1,0,0,0,0,1,0,51
"2111",0,62.8,418.3,0,1,0,0,1,0,1,0,6
"2112",0,50.95,605.75,0,1,0,0,0,0,1,0,11
"2113",0,98.05,3990.6,0,1,0,0,0,1,0,1,40
"2114",0,87.15,183.75,1,1,0,0,1,0,0,1,2
"2115",0,90.55,2929.75,0,0,1,0,0,1,0,1,32
"2116",1,99.05,5295.7,0,0,1,0,0,1,0,1,53
"2117",0,94.1,5475.9,0,0,1,0,0,1,0,1,58
"2118",0,44.85,1442.6,0,0,0,1,0,0,1,0,32
"2119",0,90.65,367.95,0,0,0,1,0,1,0,1,4
"2120",0,105.5,6487.2,0,0,0,1,0,1,0,1,61
"2121",0,20.25,158.35,0,0,0,0,1,0,0,0,7
"2122",0,89.55,1021.75,0,0,0,1,0,1,0,1,11
"2123",0,25.05,125.5,0,0,0,0,0,0,1,0,5
"2124",0,94.95,178.1,1,0,0,1,1,0,0,1,1
"2125",0,24.2,24.2,0,0,0,0,0,0,1,0,1
"2126",0,56.05,1522.65,0,0,0,1,1,0,1,0,27
"2127",0,64.6,174.2,0,0,0,1,0,1,1,0,2
"2128",0,20.2,20.2,1,0,0,0,1,0,0,0,1
"2129",1,84.4,732.5,1,0,1,0,0,1,0,1,8
"2130",0,79.8,973.45,1,0,0,1,1,0,0,1,12
"2131",0,94.65,4812.75,1,0,0,1,0,1,0,1,50
"2132",0,45.85,105.6,0,0,0,0,1,0,1,0,2
"2133",0,88.7,1761.45,1,0,0,1,0,1,0,1,19
"2134",0,50.3,908.75,0,0,0,0,1,0,1,0,18
"2135",1,83.4,4113.7,0,0,0,1,0,1,0,1,49
"2136",0,20.75,452.2,0,0,0,0,1,0,0,0,21
"2137",1,85.25,3132.75,1,0,1,0,0,1,0,1,36
"2138",0,70.6,70.6,1,0,0,1,1,0,0,1,1
"2139",0,35.75,35.75,1,0,0,1,0,0,1,0,1
"2140",0,93.9,486.85,1,0,0,0,0,1,0,1,5
"2141",0,106.35,3549.25,1,0,0,1,0,1,0,1,33
"2142",0,95.1,2162.6,0,0,0,1,0,1,0,1,22
"2143",0,50.9,2298.55,0,1,0,0,1,0,1,0,45
"2144",1,84,613.4,1,0,0,1,0,1,0,1,7
"2145",0,19.8,272.95,0,0,0,0,1,0,0,0,13
"2146",1,104.2,5568.35,1,0,0,1,0,1,0,1,53
"2147",1,80.3,2483.05,1,0,1,0,1,0,0,1,30
"2148",0,45.05,523.1,0,0,0,1,1,0,1,0,11
"2149",0,76.3,2404.15,0,1,0,0,1,0,1,0,31
"2150",0,79.6,79.6,1,0,0,1,1,0,0,1,1
"2151",0,98.8,3475.55,1,1,0,0,0,1,0,1,35
"2152",0,19.7,180.7,0,0,1,0,1,0,0,0,9
"2153",0,74.65,383.65,0,0,0,1,1,0,0,1,5
"2154",0,55.3,875.35,0,0,0,1,0,1,1,0,15
"2155",0,51.35,262.3,0,0,0,1,1,0,1,0,5
"2156",0,74.6,548.9,0,0,1,0,0,1,0,1,7
"2157",1,99.8,442.85,1,0,1,0,1,0,0,1,4
"2158",1,77.9,2351.45,0,0,0,0,0,1,0,1,30
"2159",0,101.45,101.45,1,0,0,1,0,1,0,1,1
"2160",0,89.15,2257.75,1,1,0,0,1,0,0,1,25
"2161",0,54.2,1739.6,0,0,0,1,0,1,1,0,32
"2162",0,59.65,638.95,0,0,0,0,1,0,1,0,10
"2163",0,89.15,1057.55,0,0,0,1,0,1,0,1,11
"2164",0,86,1164.05,0,0,0,0,0,1,0,1,13
"2165",0,59.8,1130.85,0,0,0,0,1,0,1,0,18
"2166",1,94.55,3851.45,0,0,0,1,1,0,0,1,40
"2167",0,70.35,139.25,0,0,0,1,1,0,0,1,1
"2168",0,24.25,838.5,0,1,0,0,0,1,0,0,34
"2169",0,91.85,257.05,1,0,0,1,0,1,0,1,2
"2170",0,79.5,868.5,1,1,0,0,1,0,0,1,10
"2171",0,49.8,1049.05,0,0,0,1,1,0,1,0,21
"2172",0,81.1,576.65,1,0,0,1,1,0,0,1,7
"2173",0,53.45,1461.45,0,0,0,0,1,0,1,0,27
"2174",0,75.9,1375.6,0,0,0,0,0,1,1,0,18
"2175",0,103.3,2012.7,1,0,0,1,0,1,0,1,19
"2176",0,80.5,1336.9,0,1,0,0,0,1,0,1,16
"2177",1,94.3,3953.15,0,0,0,1,0,1,0,1,41
"2178",0,19.6,851.2,0,0,0,1,1,0,0,0,43
"2179",0,60.9,2033.85,0,0,0,0,0,1,1,0,33
"2180",1,25.3,77.75,1,0,0,1,0,0,1,0,3
"2181",0,99.3,2431.35,1,0,1,0,1,0,0,1,24
