"","is_senior_citizen","churn","payment_type_Electronic check","phone_service_0","phone_service_1","internet_service_0","internet_service_1","tenure"
"2268",0,1,0,0,1,0,1,1
"2269",1,0,1,0,0,0,0,31.3687982359427
"2270",0,1,0,0,1,0,1,1
"2271",1,0,1,1,0,0,1,27.1211699164345
"2272",0,1,1,0,0,0,0,9.08103813559322
"2273",0,0,0,0,0,1,0,1
"2274",1,0,1,0,1,0,0,10.6158021712907
"2275",0,0,0,0,1,0,1,12.082096933729
"2276",0,0,0,0,1,1,0,4.76785714285714
"2277",1,1,1,0,0,0,1,9.05682859761687
"2278",0,1,0,0,0,0,0,58.1970021413276
"2279",0,0,1,0,1,0,0,43.1434806328423
"2280",0,1,1,0,1,0,0,1.90920475892298
"2281",0,0,0,0,1,1,0,3.3970223325062
"2282",0,1,1,0,1,0,0,3.74458874458874
"2283",1,0,0,1,0,0,1,44.8505231689088
"2284",0,0,0,0,0,0,0,68.3654536135315
"2285",1,1,0,0,1,0,0,10.0983783783784
"2286",0,1,0,1,0,0,1,3.09517045454545
"2287",0,0,1,0,1,0,0,6.26915769474351
"2288",0,0,0,0,0,0,0,2.90504863362668
"2289",1,0,0,0,1,0,1,22.1562724014337
"2290",0,1,0,0,1,0,1,28.6201888162673
"2291",0,1,0,0,1,1,0,1
"2292",0,0,0,0,1,1,0,7.37163814180929
"2293",0,0,0,0,1,0,1,8.90840336134454
"2294",0,0,1,0,1,0,1,8.26417004048583
"2295",0,1,1,0,1,0,0,1
"2296",0,0,1,0,0,0,0,71.2310231023102
"2297",1,1,1,0,1,0,0,1.97654584221748
"2298",1,1,0,0,0,0,0,32.3947525342874
"2299",0,0,0,0,0,0,0,35.308075772682
"2300",1,0,0,0,1,0,1,8.17446393762183
"2301",0,0,0,0,0,0,0,56.0309437854564
"2302",1,0,1,0,0,0,0,63.0561167227834
"2303",0,0,0,0,1,0,1,30.4676079734219
"2304",0,1,0,0,1,0,0,1.9297994269341
"2305",0,1,1,0,0,0,0,1
"2306",0,1,1,0,0,0,0,2.96816114359974
"2307",0,0,0,0,1,0,0,15.700871898055
"2308",0,1,0,0,1,0,0,5.10854893138358
"2309",0,0,0,0,1,0,1,17.854
"2310",0,0,0,0,0,0,0,32.6038374717833
"2311",0,0,0,0,1,1,0,6.12128712871287
"2312",1,0,1,0,0,0,0,45.2937219730942
"2313",0,0,0,0,1,0,1,1
"2314",0,0,0,0,1,1,0,8.657824933687
"2315",0,1,0,1,0,0,1,1
"2316",0,0,0,0,1,1,0,1
"2317",1,1,1,0,1,0,0,6.16567695961995
"2318",0,1,1,0,1,0,0,1
"2319",0,1,0,0,1,0,1,6.53577817531306
"2320",0,0,1,0,0,0,0,11.8093023255814
"2321",0,0,1,1,0,0,1,4.77518248175183
"2322",0,1,1,0,0,0,0,19.3271635817909
"2323",0,1,0,0,1,0,0,1
"2324",0,0,0,0,0,0,0,35.1830829159711
"2325",1,1,1,0,0,0,0,51.4329300368227
"2326",0,1,1,0,0,0,0,13.1820330969267
"2327",0,0,0,0,1,0,0,9.38615274803712
"2328",0,1,1,0,1,0,1,3.35294117647059
"2329",0,0,1,0,0,0,0,31.6125419932811
"2330",0,1,0,0,0,0,0,13.326
"2331",0,0,1,0,1,0,0,31.5259259259259
"2332",0,0,0,0,1,1,0,1
"2333",1,1,0,0,0,0,0,15.2816711590297
"2334",0,1,1,0,1,0,1,1
"2335",1,1,1,0,0,0,0,17.6225863077823
"2336",0,0,0,0,1,0,1,2.14202898550725
"2337",0,0,1,0,1,1,0,35.3359173126615
"2338",0,1,1,0,1,0,0,1
"2339",0,0,0,0,1,1,0,2.12967581047382
"2340",0,0,0,0,1,0,0,64.7722637661455
"2341",0,1,0,0,0,0,0,19.643614054657
"2342",0,1,1,0,1,0,0,10.3587164750958
"2343",0,0,1,0,0,0,1,12.7754120879121
"2344",0,0,1,0,0,0,0,8.98163934426229
"2345",1,1,0,0,1,0,0,6.669757489301
"2346",0,0,1,0,0,0,0,21.4365781710914
"2347",0,0,0,0,1,0,0,22.6148738379814
"2348",1,0,1,0,0,0,0,17.0716560509554
"2349",1,0,1,0,0,0,0,14.4274611398964
"2350",0,0,0,0,0,0,1,18.4295900178253
"2351",0,1,0,0,1,0,0,1
"2352",0,1,1,0,0,0,0,17.5224148236701
"2353",0,0,0,0,0,0,0,14.8006644518272
"2354",0,0,0,0,1,0,1,1.96954314720812
"2355",0,1,0,0,1,0,1,3.73555736371033
"2356",0,0,1,0,1,0,1,26.8240930869268
"2357",0,1,1,0,1,0,0,8.13943746259725
"2358",0,0,0,0,0,0,0,18.2431791221827
"2359",0,0,0,0,1,0,1,33.816265060241
"2360",0,0,0,0,1,1,0,5.22673031026253
"2361",0,1,1,0,0,0,0,17.824181626188
"2362",1,1,1,0,0,0,0,4.5030262273033
"2363",1,0,1,0,0,0,0,21.7714422616196
"2364",1,1,0,0,0,0,0,31.4014560582423
"2365",0,0,1,1,0,0,1,3.25546218487395
"2366",0,1,1,0,1,0,0,1
"2367",0,0,0,0,1,0,1,1.8862660944206
"2368",0,0,1,0,0,0,0,51.2077847738981
"2369",0,1,1,0,1,0,0,10.5007112375533
"2370",0,0,0,0,0,0,0,43.6412749864938
"2371",0,1,1,0,0,0,0,45.4120707596254
"2372",0,1,0,0,0,0,0,38.1766220391349
"2373",0,0,1,0,0,0,0,37.1292695743563
"2374",0,0,1,0,1,0,0,15.5373913043478
"2375",0,1,0,0,1,0,1,11.5595763459841
"2376",1,0,1,0,0,0,0,20.917663954045
"2377",0,0,0,0,1,1,0,1
"2378",0,1,1,0,0,0,0,25.9478260869565
"2379",0,0,0,1,0,0,1,1
"2380",0,1,1,0,1,0,0,8.82549504950495
"2381",1,1,1,0,0,0,0,25.5485137408861
"2382",1,1,0,0,0,0,0,5.36440168370415
"2383",0,0,0,0,1,1,0,34.6924939467312
"2384",0,1,1,0,1,0,0,20.8793470546487
"2385",0,0,0,1,0,0,1,1.54044750430293
"2386",1,1,1,0,1,0,0,30.6041666666667
"2387",0,1,1,0,0,0,0,3.26844972758791
"2388",0,0,0,1,0,0,1,17.1617933723197
"2389",1,1,1,0,0,0,0,37.0331355093966
"2390",1,0,1,0,0,0,0,28.9075327018493
"2391",0,1,0,1,0,0,1,1
"2392",0,1,1,0,1,0,0,30.5301939058172
"2393",0,0,0,0,1,0,0,5.28023793787178
"2394",1,0,0,0,1,0,1,33.487648673376
"2395",0,0,0,0,1,1,0,16.0433673469388
"2396",0,1,0,1,0,0,1,22.9039704524469
"2397",0,0,0,0,1,1,0,15.2755102040816
"2398",0,1,1,0,1,0,0,4.54662840746054
"2399",1,0,0,0,0,0,1,2.09106984969054
"2400",1,1,0,0,1,0,0,4.89746611667649
"2401",0,0,0,0,0,0,0,63.9981990094552
"2402",0,0,0,0,1,0,1,50.9658291457286
"2403",0,0,0,0,0,0,0,38.813880126183
"2404",0,0,1,0,1,0,0,2.76835352815396
"2405",1,0,0,0,1,0,0,12.0525195173882
"2406",0,0,1,0,0,0,0,40.5455665024631
"2407",0,0,0,0,1,1,0,17.212987012987
"2408",0,1,0,0,1,0,0,1
"2409",0,1,1,0,0,0,0,16.0780101752402
"2410",0,0,1,0,0,0,0,31.2554375316136
"2411",0,0,0,0,1,0,1,36.0473484848485
"2412",0,1,1,0,0,0,0,16.3706104808212
"2413",0,1,0,0,1,0,0,6.08941798941799
"2414",0,0,1,0,0,0,0,27.1747211895911
"2415",0,0,0,0,1,0,1,43.0142222222222
"2416",0,1,1,0,0,0,0,3.92547217968351
"2417",0,1,1,0,1,0,0,3.37665615141956
"2418",0,0,0,0,1,1,0,14.4715025906736
"2419",0,0,1,0,0,0,0,33.9935291189647
"2420",0,1,0,0,1,1,0,1
"2421",0,0,0,0,1,1,0,1
"2422",0,1,1,0,0,0,0,16.2242495585639
"2423",1,0,0,0,1,0,1,1
"2424",1,0,1,1,0,0,1,41.0639481000927
"2425",0,1,1,0,1,0,1,1
"2426",0,0,0,1,0,0,1,57.1895206243032
"2427",0,0,1,0,0,0,1,35.1493288590604
"2428",0,0,0,0,1,1,0,18.9207920792079
"2429",0,0,0,0,1,1,0,13.5665024630542
"2430",0,0,1,1,0,0,1,17.2528409090909
"2431",0,0,1,0,0,0,1,7.53681267474371
"2432",0,0,1,1,0,0,1,46.9765625
"2433",0,0,0,0,0,0,0,5.5156831472621
"2434",0,1,0,0,1,0,0,1
"2435",0,1,0,0,1,1,0,1
"2436",0,1,0,0,1,0,1,1
"2437",0,0,0,0,1,0,1,9.52401746724891
"2438",0,0,0,0,1,0,1,1
"2439",0,0,0,0,1,1,0,33.3890274314214
"2440",0,0,0,1,0,0,1,1
"2441",1,1,1,0,1,0,0,3.26533166458073
"2442",0,0,0,0,1,1,0,6.01007556675063
"2443",0,1,0,0,1,0,0,2.07240143369176
"2444",1,1,1,0,1,0,0,3.34992887624467
"2445",0,0,1,0,0,0,0,58.551863493489
"2446",0,0,0,0,0,0,1,43.8845283018868
"2447",0,1,1,0,0,0,0,50.3532544378698
"2448",1,0,0,0,0,0,0,64.2260961436873
"2449",0,1,0,0,0,0,0,48.7702459508098
"2450",0,0,0,0,1,0,0,5.41396825396825
"2451",0,1,1,0,0,0,0,11.6123882503193
"2452",1,1,0,0,1,0,0,42.539990753583
"2453",0,0,0,1,0,0,1,4.12345679012346
"2454",0,0,0,0,1,1,0,2.81887755102041
"2455",1,0,1,0,1,0,1,1
"2456",0,0,1,0,0,0,0,17.0593952483801
"2457",0,0,1,0,0,0,0,5.32407407407407
"2458",0,1,0,0,1,0,0,2.71598002496879
"2459",0,1,0,1,0,0,1,25.6424914675768
"2460",1,1,0,0,0,0,0,9.24484665661136
"2461",1,0,1,1,0,0,1,62.7366020524515
"2462",0,0,1,0,0,0,0,49.4226750261233
"2463",0,1,1,0,1,0,1,21.868540344515
"2464",0,0,1,0,0,0,0,15.7146439317954
"2465",0,0,0,0,0,0,1,17.540450928382
"2466",0,0,1,0,1,0,1,6.01513877207738
"2467",0,1,0,0,0,0,0,1.78907849829352
"2468",0,1,0,0,1,0,0,14.4173913043478
"2469",1,0,1,0,1,0,0,6.24341279799247
"2470",1,1,1,0,1,0,0,1
"2471",0,0,0,0,1,1,0,3.78536585365854
"2472",0,0,0,0,0,0,0,46.944568868981
"2473",0,0,0,0,0,0,0,23.3050052137643
"2474",1,1,1,1,0,0,1,4.60632688927944
"2475",0,1,1,1,0,0,1,15.8
"2476",1,0,1,0,1,0,0,24.4589905362776
"2477",0,0,1,1,0,0,1,22.1768631813126
"2478",0,0,0,0,1,0,1,3.98228346456693
"2479",0,0,0,0,0,1,0,7.36170212765957
"2480",1,0,0,0,0,0,0,32.2965474722565
"2481",0,0,0,0,1,0,1,1
"2482",0,0,0,0,1,0,1,25.696803652968
"2483",1,0,1,0,0,0,0,29.1749028317601
"2484",0,1,0,0,1,0,0,2.07308584686775
"2485",0,0,0,0,1,1,0,9.19259259259259
"2486",1,1,0,0,0,0,0,21.1116022099447
"2487",0,0,0,0,1,1,0,1
"2488",0,0,0,0,0,1,0,19.8590998043053
"2489",0,0,0,0,1,0,0,22.5505689001264
"2490",0,1,1,0,0,0,0,21.8065532451166
"2491",0,0,1,0,0,0,0,57.7021960364221
"2492",0,1,0,0,1,0,1,2.60721442885772
"2493",0,1,1,0,1,0,0,30.2173637515843
"2494",1,1,1,1,0,0,1,52.425160697888
"2495",0,1,0,1,0,0,1,1
"2496",0,1,1,0,1,0,0,19.6956762749446
"2497",0,0,0,0,1,1,0,10.9746192893401
"2498",0,0,0,0,1,0,1,49.8372483221477
"2499",0,1,1,0,0,0,0,8.12642538423401
"2500",1,1,0,0,0,0,0,10.4850236468734
"2501",0,1,0,0,0,0,0,11.1416149068323
"2502",0,1,1,0,0,0,0,20.3460410557185
"2503",0,1,0,0,0,0,1,11.008316008316
"2504",0,1,0,1,0,0,1,3.25653798256538
"2505",0,0,1,1,0,0,1,12.3206951026856
"2506",0,0,1,0,1,0,0,9.54336043360434
"2507",0,0,0,1,0,0,1,20.3192771084337
"2508",0,0,0,1,0,0,1,34.0399201596806
"2509",0,1,0,0,0,0,0,10.9480782198247
"2510",1,0,1,0,1,0,0,4.45804749340369
"2511",0,0,0,1,0,0,1,2.59371221281741
"2512",0,1,1,0,0,0,0,35.0387507229612
"2513",0,0,0,0,0,0,0,54.2343900096062
"2514",0,1,1,0,1,0,0,1
"2515",0,0,1,0,1,0,0,2.88633540372671
"2516",0,1,1,0,0,0,0,1
"2517",1,0,0,0,1,0,0,28.4792658055744
"2518",0,1,1,0,1,0,0,22.1088541666667
"2519",0,0,0,0,1,0,1,12.9342834520982
"2520",0,1,0,1,0,0,1,1
"2521",0,0,0,0,0,0,1,38.9772560528247
"2522",0,1,1,0,1,0,0,1
"2523",0,1,1,0,1,0,0,3.84328837508028
"2524",0,0,0,0,1,1,0,5.36591478696742
"2525",0,0,1,0,0,0,0,60.3980216674517
"2526",0,1,1,0,1,0,0,9.41012838801712
"2527",0,0,0,0,1,1,0,1
"2528",0,1,0,0,1,0,0,1
"2529",0,1,1,0,0,0,0,32.847414234511
"2530",0,0,0,0,1,1,0,2.77777777777778
"2531",0,1,0,0,0,0,0,47.6843575418994
"2532",1,1,0,1,0,0,1,42.1638163816382
"2533",0,1,1,0,0,0,0,5.49652118912081
"2534",0,0,0,0,1,0,1,4.3128390596745
"2535",1,1,0,0,0,0,0,25.8774319066148
"2536",1,0,0,0,1,0,0,1.95346062052506
"2537",0,1,1,0,1,0,1,9.22369878183832
"2538",0,1,1,0,1,0,0,17.2197986577181
"2539",0,1,1,0,1,0,0,1
"2540",0,0,0,0,1,0,0,10.0081761006289
"2541",0,1,0,0,0,0,0,3.07023411371237
"2542",0,0,0,0,0,0,1,20.0366379310345
"2543",0,1,1,0,0,0,0,4.69672131147541
"2544",0,0,1,0,0,0,0,5.04833836858006
"2545",0,1,1,0,1,0,0,7.35319949811794
"2546",0,1,1,0,0,0,0,45.1770773638968
"2547",0,0,0,0,1,0,1,8.61276287164612
"2548",0,0,0,1,0,0,1,31.568
"2549",0,1,1,0,1,0,0,1
"2550",0,1,1,0,1,0,0,1
"2551",1,0,1,0,1,0,0,4.64436183395291
"2552",0,0,0,1,0,0,1,7.37821782178218
"2553",0,1,1,0,0,0,0,47.8022143935581
"2554",0,0,1,0,1,1,0,4.53598014888338
"2555",0,0,1,0,0,0,1,16.4693757361602
"2556",0,1,1,0,0,0,0,1.92383720930233
"2557",0,0,1,0,1,0,1,22.5170506912442
"2558",0,0,0,0,1,1,0,12.4634146341463
"2559",0,0,0,0,1,0,1,15.1058823529412
"2560",0,0,0,0,0,0,0,28.630034808553
"2561",0,0,0,0,1,0,1,8.0233918128655
"2562",0,0,0,0,1,1,0,5.29297820823245
"2563",0,0,0,0,1,0,0,7.8075
"2564",1,1,1,0,0,0,0,2.80428571428571
"2565",0,0,0,0,1,0,1,6.91025641025641
"2566",1,1,0,0,0,0,0,7.10770855332629
"2567",0,0,0,0,1,0,1,13.13456686291
"2568",0,1,1,0,1,0,0,1
"2569",0,0,0,0,1,1,0,27.8158567774936
"2570",0,0,0,0,1,0,1,12.5263554216867
"2571",1,0,1,0,1,0,0,23.407960199005
"2572",0,0,0,0,0,1,0,34.4650283553875
"2573",1,1,1,0,0,0,0,1
"2574",0,1,1,0,0,0,0,38.3466666666667
"2575",0,0,1,0,1,0,1,1.78303964757709
"2576",0,1,1,0,0,0,0,1
"2577",1,0,1,0,0,0,0,35.5938656795346
"2578",0,0,1,1,0,0,1,17.0796915167095
"2579",0,0,0,0,1,0,0,32.6177215189873
"2580",0,0,0,1,0,0,1,3.13
"2581",0,1,1,1,0,0,1,8.31218697829716
"2582",1,1,1,0,0,0,0,29.7627883650953
"2583",0,0,0,1,0,0,1,12.77471636953
"2584",1,0,0,0,1,1,0,9.62588235294118
"2585",0,0,0,0,1,0,0,14.2496909765142
"2586",1,0,1,0,1,0,0,14.9791816223977
"2587",0,0,1,0,1,0,0,25.7171819564116
"2588",1,0,0,0,1,0,0,44.0851808634772
"2589",1,1,1,0,1,0,0,1
"2590",0,0,0,0,1,1,0,1
"2591",0,0,0,0,1,0,0,47.4371657754011
"2592",1,0,0,0,0,0,1,25.2179856115108
"2593",0,0,0,0,1,0,0,31.8982869379015
"2594",0,0,0,0,1,1,0,1
"2595",0,1,1,1,0,0,1,16.2202202202202
"2596",0,0,0,0,1,0,1,1
"2597",1,0,1,0,1,0,0,13.5768621236133
"2598",1,1,1,0,0,0,0,49.6007950028393
"2599",0,0,0,0,0,0,0,15.6783872480075
"2600",0,1,0,0,1,0,1,1
"2601",1,1,1,0,0,0,0,25.7582911748173
"2602",0,1,0,0,1,0,0,34.1372549019608
"2603",0,1,1,0,0,0,0,46.778183477864
"2604",0,0,1,0,1,0,1,6.18909090909091
"2605",0,1,1,0,1,0,1,1
"2606",0,0,0,0,1,0,1,23.2404607631389
"2607",0,1,1,0,0,0,0,14.078070611636
"2608",0,1,0,0,1,1,0,1
"2609",0,1,0,0,0,0,0,1
"2610",0,0,0,0,1,0,1,23.833746898263
"2611",0,0,0,0,0,0,1,19.0816831683168
"2612",0,0,0,0,1,1,0,4.55773955773956
"2613",0,0,0,1,0,0,1,5.48217317487267
"2614",0,0,1,0,1,0,1,11.9434146341463
"2615",0,0,0,0,0,0,0,56.5480140774258
"2616",0,1,0,0,1,0,1,1
"2617",0,0,0,0,1,0,1,2.41511285574092
"2618",1,0,1,0,0,0,0,3.7003003003003
"2619",0,1,1,0,1,0,1,4.40853658536585
"2620",0,0,0,0,1,0,0,24.4266826923077
"2621",0,0,0,0,0,0,0,27.7883022774327
"2622",0,0,1,1,0,0,1,5.48196721311475
"2623",0,1,0,0,1,0,0,34.5157142857143
"2624",0,0,1,0,1,0,0,1.89649845520082
"2625",1,0,1,0,1,0,0,13.2377932783767
"2626",1,1,1,0,0,0,0,52.8213769860376
"2627",0,0,1,0,1,1,0,16.9404466501241
"2628",0,0,0,0,1,0,1,1
"2629",0,1,1,0,0,0,0,48.8221442885772
"2630",0,0,1,0,1,0,1,11.0338983050847
"2631",0,1,1,0,1,0,0,1
"2632",0,0,0,0,1,1,0,1
"2633",0,0,0,1,0,0,1,1
"2634",0,0,0,1,0,0,1,48.2389830508475
"2635",1,1,0,0,0,0,0,41.2739856801909
"2636",0,0,0,0,1,1,0,7.4004914004914
"2637",0,1,0,0,0,0,0,2.9005376344086
"2638",0,1,0,0,1,0,1,38.7185520361991
"2639",1,1,1,0,0,0,0,18.699137493658
"2640",1,1,0,0,1,0,0,47.2783625730994
"2641",0,1,1,0,0,0,0,11.2289215686275
"2642",0,1,1,0,1,0,1,1
"2643",1,1,1,0,1,0,0,4.79290690310323
"2644",0,1,1,0,0,0,0,14.1953082378614
"2645",0,0,0,0,1,0,0,17.2337383845604
"2646",0,0,0,0,1,0,0,17.7161895360316
"2647",1,1,1,1,0,0,1,1
"2648",0,0,1,1,0,0,1,29.0283224400871
"2649",0,0,0,0,1,0,1,20.061
"2650",1,0,1,0,1,0,0,4.3197715917202
"2651",0,0,1,0,0,0,0,62.5078878177038
"2652",0,1,1,0,0,0,0,7.22496662216288
"2653",0,1,1,0,1,0,0,35.1581953169617
"2654",1,1,1,0,1,0,0,25.7731506849315
"2655",0,0,0,1,0,0,1,10.1478991596639
"2656",0,1,1,0,1,0,1,4.94503925767309
"2657",0,0,1,0,1,0,0,14.3007033997655
"2658",0,0,0,0,1,1,0,1
"2659",1,0,0,0,1,0,0,20.002478314746
"2660",0,0,0,0,1,1,0,3.18
"2661",0,0,1,0,0,0,0,5.22886989553656
"2662",1,0,0,0,0,0,0,28.6834254143646
"2663",0,0,0,1,0,0,1,43.7111553784861
"2664",0,0,0,0,0,0,0,35.3699453551913
"2665",0,0,0,0,1,0,1,42.2229357798165
"2666",1,1,1,0,1,0,0,46.6988235294118
"2667",0,1,1,0,1,1,0,1
"2668",0,1,0,0,0,0,0,56.6636363636364
"2669",0,1,1,0,0,0,0,1
"2670",1,0,0,1,0,0,1,28.7559607293128
"2671",0,1,0,0,1,1,0,3.25188916876574
"2672",0,0,1,0,1,0,1,1.93474576271186
"2673",0,0,1,0,1,0,0,4.40445269016698
"2674",0,0,1,0,1,0,1,12.3815789473684
"2675",0,0,0,1,0,0,1,18.3111545988258
"2676",0,0,0,0,0,0,0,61.5926130099228
"2677",1,0,0,0,1,1,0,5.47692307692308
"2678",0,0,0,0,1,0,1,2.47327394209354
"2679",0,0,1,0,1,0,0,10.5856201975851
"2680",1,1,0,0,0,0,0,68.3883928571429
"2681",0,1,1,0,0,0,0,12.8763579927574
"2682",0,1,0,0,0,0,0,23.2619047619048
"2683",0,0,0,0,1,0,0,16.0154255319149
"2684",0,1,1,1,0,0,1,12.5857740585774
"2685",0,0,0,0,1,1,0,12.1527093596059
"2686",0,1,1,0,0,0,1,26.9134054954205
"2687",0,0,0,0,1,0,1,2.17629482071713
"2688",0,1,1,0,0,0,0,45.9108860759494
"2689",1,0,0,0,0,0,0,57.2689243027888
"2690",0,1,0,0,1,1,0,1
"2691",1,0,1,0,0,0,0,34.1021825396825
"2692",0,0,0,0,0,0,1,8.75038167938931
"2693",0,0,0,0,0,0,0,1.81642189586115
"2694",0,1,0,0,0,0,0,1
"2695",0,0,0,0,1,0,1,11.047229791099
"2696",1,0,1,0,0,0,0,9.16205266711681
"2697",0,1,0,0,1,1,0,11.0124378109453
"2698",1,1,1,0,0,0,0,6.70478589420655
"2699",0,0,0,0,1,0,0,37.9479708636837
"2700",0,0,0,0,1,0,1,27.6781193490054
"2701",0,0,1,0,1,0,1,40.4892512972572
"2702",0,1,1,0,1,0,1,1
"2703",1,1,1,0,1,0,0,18.11139401655
"2704",0,1,1,0,1,0,0,1
"2705",0,0,0,0,1,1,0,33.048969072165
"2706",0,0,0,0,1,0,1,1
"2707",0,0,0,0,0,0,1,17.2575539568345
"2708",0,0,0,0,0,0,0,47.4821852731591
"2709",0,1,1,0,0,0,0,3.98690671031096
"2710",1,1,1,0,0,0,0,23.3467625899281
"2711",1,1,1,0,0,0,0,1
"2712",1,0,1,0,1,0,0,42.280297901151
"2713",0,0,0,0,1,0,0,29.2654768544339
"2714",0,0,0,0,1,0,1,12.0679069767442
"2715",1,1,1,0,0,0,0,37.0823407560849
"2716",1,1,1,0,0,0,0,25.628841607565
"2717",0,1,0,0,1,0,1,1
"2718",0,1,0,0,0,0,0,14.783044058745
"2719",0,0,1,1,0,0,1,29.2930029154519
"2720",0,0,1,0,0,0,1,1
"2721",0,1,1,0,0,0,0,36.4659606656581
"2722",0,0,1,0,0,0,0,65.4274682846111
"2723",0,1,1,0,1,0,0,1
"2724",0,0,0,1,0,0,1,1
"2725",1,0,1,0,0,0,0,61.2467966573816
"2726",0,0,1,0,1,0,0,4.79114713216958
"2727",0,0,0,0,0,0,1,4.65709156193896
"2728",0,1,0,0,0,0,1,3.88599033816425
"2729",0,0,1,0,1,0,0,1.7041640770665
"2730",1,1,0,0,1,0,0,19.4838709677419
"2731",0,1,1,0,1,0,0,5.15625
"2732",0,0,0,0,1,1,0,1.63503649635036
"2733",1,0,0,0,0,0,0,69.5619166148102
"2734",0,0,0,0,1,0,1,17.3179255918827
"2735",0,1,0,0,1,0,0,2.9030303030303
"2736",0,0,1,0,1,0,1,43.1046741277156
"2737",0,1,1,0,1,0,1,1
"2738",0,1,1,0,0,0,0,1
"2739",1,1,1,0,1,0,0,44.8407960199005
"2740",0,0,1,0,1,0,0,55.2973635806254
"2741",1,0,1,0,0,0,0,9.06548279689234
"2742",0,0,0,0,1,1,0,5.46
"2743",0,0,0,0,1,1,0,8.16927083333333
"2744",0,1,1,0,0,0,0,8.75473865594486
"2745",0,1,0,0,1,0,1,1
"2746",1,1,0,0,1,1,0,1
"2747",0,0,0,0,0,0,0,25.4199243379571
"2748",0,1,0,0,1,0,0,37.8447276940904
"2749",0,0,1,0,1,0,0,14.3966630785791
"2750",1,1,1,0,0,0,0,54.9716981132075
"2751",0,0,1,0,0,0,0,49.8535967578521
"2752",0,1,1,0,1,0,0,1.73676577229877
"2753",0,0,1,0,1,0,1,4.26654740608229
"2754",0,1,1,0,1,0,0,1
"2755",1,1,0,0,0,0,1,19.0641233766234
"2756",0,1,1,0,1,0,0,6.59182464454976
"2757",0,0,0,0,1,0,1,4.66172106824926
"2758",0,0,0,0,1,1,0,17.4572127139364
"2759",0,0,0,0,1,0,0,24.4341692789969
"2760",0,1,0,1,0,0,1,28.4003984063745
"2761",0,0,0,0,1,1,0,2.14676616915423
"2762",0,0,0,0,1,0,0,13.2049808429119
"2763",1,0,0,0,1,0,0,8.44238410596027
"2764",1,1,1,0,0,0,0,1.82045817794353
"2765",1,1,1,0,0,0,0,34.2836951034831
"2766",1,1,0,0,0,0,0,16.1518168242907
"2767",0,0,1,0,1,0,0,24.7641456582633
"2768",0,0,0,0,1,0,1,30.4186746987952
"2769",0,0,0,1,0,0,1,36.7873134328358
"2770",1,0,1,0,1,0,0,3.99358974358974
"2771",0,0,0,0,1,1,0,20.885
"2772",0,0,1,0,0,0,0,37.9760338345865
"2773",0,0,0,0,1,0,1,9.17600786627335
"2774",0,1,0,0,1,0,1,1
"2775",0,0,0,0,1,0,1,2.76971326164875
"2776",1,1,1,0,0,0,0,54.459273797841
"2777",0,1,0,0,1,0,1,1
"2778",1,0,0,0,0,0,0,11.0736235595391
"2779",1,1,1,0,0,0,0,2.58249370277078
"2780",0,0,1,1,0,0,1,36.8103448275862
"2781",0,0,0,1,0,0,1,3.87857142857143
"2782",0,0,1,0,1,0,1,9.99865138233311
"2783",0,0,1,1,0,0,1,29.9018492176387
"2784",0,1,1,0,0,0,0,24.3777215189873
"2785",0,1,0,0,0,1,0,15.7322834645669
"2786",0,0,0,0,1,0,1,16.3085177733065
"2787",0,1,0,0,0,0,0,8.19835510401548
"2788",0,0,0,0,1,1,0,10.8977556109726
"2789",0,0,0,0,1,1,0,1
"2790",0,0,1,0,0,1,0,34.273786407767
"2791",0,0,1,0,1,0,1,27.1320132013201
"2792",0,1,1,0,1,0,0,31.8117216117216
"2793",0,1,1,0,0,0,0,1
"2794",0,0,1,0,0,0,0,17.0969581749049
"2795",0,0,0,0,0,0,0,44.6346153846154
"2796",0,0,1,0,0,0,1,5.27788104089219
"2797",0,0,0,0,0,0,0,16.8101186758276
"2798",1,0,0,0,1,0,1,15.1255728689276
"2799",1,1,1,0,0,0,0,8.003300330033
"2800",0,0,0,0,0,0,0,47.6904441453567
"2801",0,1,0,0,1,0,0,25.2391984971822
"2802",0,0,0,0,1,0,1,39.9046951646812
"2803",1,1,1,0,0,0,0,37.0029171528588
"2804",0,0,0,0,1,1,0,7.93643031784841
"2805",1,1,1,0,0,0,0,42.8572815533981
"2806",0,0,0,0,1,0,1,9.84658634538153
"2807",0,0,1,0,0,0,0,12.1144349477683
"2808",0,0,0,0,1,0,0,36.2885572139304
"2809",0,0,1,0,1,0,0,53.3809823677582
"2810",0,1,1,0,1,0,0,1
"2811",1,1,1,0,1,0,0,13.2723756906077
"2812",0,0,0,0,0,0,1,3.39840925524223
"2813",0,0,0,0,1,1,0,36.609375
"2814",0,0,0,0,1,0,1,26.1713722915299
"2815",0,0,0,1,0,0,1,12.3801404212638
"2816",0,1,1,0,0,0,0,1
"2817",0,1,1,0,0,0,0,1
"2818",0,0,0,0,0,0,0,21.3288396726047
"2819",0,1,1,0,1,0,0,1.81835443037975
"2820",1,1,1,0,1,0,0,1
"2821",1,0,1,0,1,0,0,11.8903133903134
"2822",0,1,1,0,0,0,0,66.214691943128
"2823",0,1,1,0,1,0,0,11.0521601685985
"2824",1,1,1,0,0,0,0,1
"2825",0,0,0,0,1,0,1,24.273826458037
"2826",0,1,1,0,1,0,0,1.77813163481953
